Nom_Action;Prim_key;Code_ABBR;Code_ISIN;Date;Ouverture;Fermeture;Volume
Credit Agricole;FR0000045072ACAp190329;ACAp;FR0000045072;19-03-29;10.798;10.77;5138721
Credit Agricole;FR0000045072ACAp190401;ACAp;FR0000045072;19-04-01;10.965;11.085;5645923
Credit Agricole;FR0000045072ACAp190402;ACAp;FR0000045072;19-04-02;11.07;11.165;4493898
Credit Agricole;FR0000045072ACAp190403;ACAp;FR0000045072;19-04-03;11.32;11.375;7690044
Credit Agricole;FR0000045072ACAp190404;ACAp;FR0000045072;19-04-04;11.385;11.47;4799392
Credit Agricole;FR0000045072ACAp190405;ACAp;FR0000045072;19-04-05;11.435;11.34;4749489
Credit Agricole;FR0000045072ACAp190408;ACAp;FR0000045072;19-04-08;11.32;11.315;3944378
Credit Agricole;FR0000045072ACAp190409;ACAp;FR0000045072;19-04-09;11.27;11.355;5017003
Credit Agricole;FR0000045072ACAp190410;ACAp;FR0000045072;19-04-10;11.415;11.38;5337677
Credit Agricole;FR0000045072ACAp190411;ACAp;FR0000045072;19-04-11;11.43;11.58;6466527
Credit Agricole;FR0000045072ACAp190412;ACAp;FR0000045072;19-04-12;11.595;11.94;8949518
Credit Agricole;FR0000045072ACAp190415;ACAp;FR0000045072;19-04-15;11.925;12.2;7622776
Credit Agricole;FR0000045072ACAp190416;ACAp;FR0000045072;19-04-16;12.24;12.37;8466814
Credit Agricole;FR0000045072ACAp190417;ACAp;FR0000045072;19-04-17;12.335;12.315;6536874
Credit Agricole;FR0000045072ACAp190418;ACAp;FR0000045072;19-04-18;12.28;12.47;8299743
Credit Agricole;FR0000045072ACAp190423;ACAp;FR0000045072;19-04-23;12.435;12.165;7292297
Credit Agricole;FR0000045072ACAp190424;ACAp;FR0000045072;19-04-24;12.145;12.045;5794651
Credit Agricole;FR0000045072ACAp190425;ACAp;FR0000045072;19-04-25;12.005;12.015;4185773
Credit Agricole;FR0000045072ACAp190426;ACAp;FR0000045072;19-04-26;11.995;12.125;4677671
Credit Agricole;FR0000045072ACAp190429;ACAp;FR0000045072;19-04-29;12.2;12.39;6353659
Credit Agricole;FR0000045072ACAp190430;ACAp;FR0000045072;19-04-30;12.315;12.23;4961850
Credit Agricole;FR0000045072ACAp190502;ACAp;FR0000045072;19-05-02;12.215;12.34;6636696
Credit Agricole;FR0000045072ACAp190503;ACAp;FR0000045072;19-05-03;12.43;12.38;4121316
Credit Agricole;FR0000045072ACAp190506;ACAp;FR0000045072;19-05-06;12.11;12.255;5947767
Credit Agricole;FR0000045072ACAp190507;ACAp;FR0000045072;19-05-07;12.275;12.085;7035944
Credit Agricole;FR0000045072ACAp190508;ACAp;FR0000045072;19-05-08;12.045;12.115;4274539
Credit Agricole;FR0000045072ACAp190509;ACAp;FR0000045072;19-05-09;11.955;11.565;9118727
Credit Agricole;FR0000045072ACAp190510;ACAp;FR0000045072;19-05-10;11.705;11.555;5523045
Credit Agricole;FR0000045072ACAp190513;ACAp;FR0000045072;19-05-13;11.555;11.26;6931686
Credit Agricole;FR0000045072ACAp190514;ACAp;FR0000045072;19-05-14;11.425;11.365;5593348
Credit Agricole;FR0000045072ACAp190515;ACAp;FR0000045072;19-05-15;11.04;11.07;13883917
Credit Agricole;FR0000045072ACAp190516;ACAp;FR0000045072;19-05-16;11.135;11.32;7675073
Credit Agricole;FR0000045072ACAp190517;ACAp;FR0000045072;19-05-17;11.27;11.2;7275766
Credit Agricole;FR0000045072ACAp190520;ACAp;FR0000045072;19-05-20;11.17;11.07;6711361
Credit Agricole;FR0000045072ACAp190521;ACAp;FR0000045072;19-05-21;11.145;11.205;6163927
Credit Agricole;FR0000045072ACAp190522;ACAp;FR0000045072;19-05-22;11.205;10.98;6676474
Credit Agricole;FR0000045072ACAp190523;ACAp;FR0000045072;19-05-23;10.85;10.675;7529911
Credit Agricole;FR0000045072ACAp190524;ACAp;FR0000045072;19-05-24;10.11;10.185;9990970
Credit Agricole;FR0000045072ACAp190527;ACAp;FR0000045072;19-05-27;10.325;10.35;4949216
Credit Agricole;FR0000045072ACAp190528;ACAp;FR0000045072;19-05-28;10.39;10.31;6549362
Credit Agricole;FR0000045072ACAp190529;ACAp;FR0000045072;19-05-29;10.14;10.22;6623880
Credit Agricole;FR0000045072ACAp190530;ACAp;FR0000045072;19-05-30;10.34;10.32;4015918
Credit Agricole;FR0000045072ACAp190531;ACAp;FR0000045072;19-05-31;10.125;10.23;5422811
Credit Agricole;FR0000045072ACAp190603;ACAp;FR0000045072;19-06-03;10.15;10.17;4390591
Credit Agricole;FR0000045072ACAp190604;ACAp;FR0000045072;19-06-04;10.105;10.52;7976145
Credit Agricole;FR0000045072ACAp190605;ACAp;FR0000045072;19-06-05;10.535;10.415;5014067
Credit Agricole;FR0000045072ACAp190606;ACAp;FR0000045072;19-06-06;10.33;10.24;8183991
Credit Agricole;FR0000045072ACAp190607;ACAp;FR0000045072;19-06-07;10.29;10.29;5115303
Credit Agricole;FR0000045072ACAp190610;ACAp;FR0000045072;19-06-10;10.375;10.495;3554798
Credit Agricole;FR0000045072ACAp190611;ACAp;FR0000045072;19-06-11;10.5;10.5;4330784
Credit Agricole;FR0000045072ACAp190612;ACAp;FR0000045072;19-06-12;10.425;10.375;3717760
Credit Agricole;FR0000045072ACAp190613;ACAp;FR0000045072;19-06-13;10.35;10.385;3601180
Credit Agricole;FR0000045072ACAp190614;ACAp;FR0000045072;19-06-14;10.325;10.295;3148228
Credit Agricole;FR0000045072ACAp190617;ACAp;FR0000045072;19-06-17;10.3;10.37;3525733
Credit Agricole;FR0000045072ACAp190618;ACAp;FR0000045072;19-06-18;10.35;10.51;5996749
Credit Agricole;FR0000045072ACAp190619;ACAp;FR0000045072;19-06-19;10.51;10.75;6404118
Credit Agricole;FR0000045072ACAp190620;ACAp;FR0000045072;19-06-20;10.75;10.435;7946341
Credit Agricole;FR0000045072ACAp190621;ACAp;FR0000045072;19-06-21;10.505;10.37;11164460
Credit Agricole;FR0000045072ACAp190624;ACAp;FR0000045072;19-06-24;10.355;10.335;6730625
Credit Agricole;FR0000045072ACAp190625;ACAp;FR0000045072;19-06-25;10.24;10.22;5389166
Credit Agricole;FR0000045072ACAp190626;ACAp;FR0000045072;19-06-26;10.21;10.37;4313892
Credit Agricole;FR0000045072ACAp190627;ACAp;FR0000045072;19-06-27;10.45;10.49;4682234
Credit Agricole;FR0000045072ACAp190628;ACAp;FR0000045072;19-06-28;10.53;10.545;4317528
Credit Agricole;FR0000045072ACAp190701;ACAp;FR0000045072;19-07-01;10.745;10.785;6920990
Credit Agricole;FR0000045072ACAp190702;ACAp;FR0000045072;19-07-02;10.855;10.75;4519284
Credit Agricole;FR0000045072ACAp190703;ACAp;FR0000045072;19-07-03;10.725;10.925;4568041
Credit Agricole;FR0000045072ACAp190704;ACAp;FR0000045072;19-07-04;10.91;11.12;5538675
Credit Agricole;FR0000045072ACAp190705;ACAp;FR0000045072;19-07-05;11.14;11.13;4703944
Credit Agricole;FR0000045072ACAp190708;ACAp;FR0000045072;19-07-08;11.105;10.975;3729278
Credit Agricole;FR0000045072ACAp190709;ACAp;FR0000045072;19-07-09;10.935;10.935;3572865
Credit Agricole;FR0000045072ACAp190710;ACAp;FR0000045072;19-07-10;10.975;10.97;3909292
Credit Agricole;FR0000045072ACAp190711;ACAp;FR0000045072;19-07-11;10.98;10.97;3231397
Credit Agricole;FR0000045072ACAp190712;ACAp;FR0000045072;19-07-12;11.025;10.995;3647619
Credit Agricole;FR0000045072ACAp190715;ACAp;FR0000045072;19-07-15;11.02;11.01;3427094
Credit Agricole;FR0000045072ACAp190716;ACAp;FR0000045072;19-07-16;10.98;11.12;3222586
Credit Agricole;FR0000045072ACAp190717;ACAp;FR0000045072;19-07-17;11.08;10.965;3103072
Credit Agricole;FR0000045072ACAp190718;ACAp;FR0000045072;19-07-18;10.85;10.79;6925481
Credit Agricole;FR0000045072ACAp190719;ACAp;FR0000045072;19-07-19;10.85;10.79;4752958
Credit Agricole;FR0000045072ACAp190722;ACAp;FR0000045072;19-07-22;10.77;10.81;3287559
Credit Agricole;FR0000045072ACAp190723;ACAp;FR0000045072;19-07-23;10.87;11.02;4366992
Credit Agricole;FR0000045072ACAp190724;ACAp;FR0000045072;19-07-24;11.045;11.04;3269098
Credit Agricole;FR0000045072ACAp190725;ACAp;FR0000045072;19-07-25;11.1;11.05;7333323
Credit Agricole;FR0000045072ACAp190726;ACAp;FR0000045072;19-07-26;11.03;11.0;3456864
Credit Agricole;FR0000045072ACAp190729;ACAp;FR0000045072;19-07-29;10.985;10.955;2722033
Credit Agricole;FR0000045072ACAp190730;ACAp;FR0000045072;19-07-30;10.98;10.645;5876579
Credit Agricole;FR0000045072ACAp190731;ACAp;FR0000045072;19-07-31;10.71;10.78;4907154
Credit Agricole;FR0000045072ACAp190801;ACAp;FR0000045072;19-08-01;10.9;10.87;5846812
Credit Agricole;FR0000045072ACAp190802;ACAp;FR0000045072;19-08-02;10.545;10.34;11619693
Credit Agricole;FR0000045072ACAp190805;ACAp;FR0000045072;19-08-05;10.175;10.26;6675471
Credit Agricole;FR0000045072ACAp190806;ACAp;FR0000045072;19-08-06;10.24;10.215;4798303
Credit Agricole;FR0000045072ACAp190807;ACAp;FR0000045072;19-08-07;10.25;10.11;8051333
Credit Agricole;FR0000045072ACAp190808;ACAp;FR0000045072;19-08-08;10.2;10.33;6300795
Credit Agricole;FR0000045072ACAp190809;ACAp;FR0000045072;19-08-09;10.2;10.175;5606336
Credit Agricole;FR0000045072ACAp190812;ACAp;FR0000045072;19-08-12;10.25;9.99;5695025
Credit Agricole;FR0000045072ACAp190813;ACAp;FR0000045072;19-08-13;9.95;10.13;8885996
Credit Agricole;FR0000045072ACAp190814;ACAp;FR0000045072;19-08-14;10.105;9.932;7889426
Credit Agricole;FR0000045072ACAp190815;ACAp;FR0000045072;19-08-15;9.958;9.91;5666116
Credit Agricole;FR0000045072ACAp190816;ACAp;FR0000045072;19-08-16;9.946;10.23;13631138
Credit Agricole;FR0000045072ACAp190819;ACAp;FR0000045072;19-08-19;10.3;10.28;6600281
Credit Agricole;FR0000045072ACAp190820;ACAp;FR0000045072;19-08-20;10.21;10.13;5148111
Credit Agricole;FR0000045072ACAp190821;ACAp;FR0000045072;19-08-21;10.17;10.17;3709046
Credit Agricole;FR0000045072ACAp190822;ACAp;FR0000045072;19-08-22;10.115;10.255;4429060
Credit Agricole;FR0000045072ACAp190823;ACAp;FR0000045072;19-08-23;10.34;10.085;5139085
Credit Agricole;FR0000045072ACAp190826;ACAp;FR0000045072;19-08-26;10.035;10.14;2782969
Credit Agricole;FR0000045072ACAp190827;ACAp;FR0000045072;19-08-27;10.14;10.08;3669328
Credit Agricole;FR0000045072ACAp190828;ACAp;FR0000045072;19-08-28;10.085;10.1;2904728
Credit Agricole;FR0000045072ACAp190829;ACAp;FR0000045072;19-08-29;10.115;10.27;3970634
Credit Agricole;FR0000045072ACAp190830;ACAp;FR0000045072;19-08-30;10.3;10.39;4852556
Credit Agricole;FR0000045072ACAp190902;ACAp;FR0000045072;19-09-02;10.37;10.355;2690406
Credit Agricole;FR0000045072ACAp190903;ACAp;FR0000045072;19-09-03;10.32;10.295;3401458
Credit Agricole;FR0000045072ACAp190904;ACAp;FR0000045072;19-09-04;10.44;10.38;2708259
Credit Agricole;FR0000045072ACAp190905;ACAp;FR0000045072;19-09-05;10.49;10.67;5734151
Credit Agricole;FR0000045072ACAp190906;ACAp;FR0000045072;19-09-06;10.7;10.715;4372721
Credit Agricole;FR0000045072ACAp190909;ACAp;FR0000045072;19-09-09;10.785;11.01;6103460
Credit Agricole;FR0000045072ACAp190910;ACAp;FR0000045072;19-09-10;11.0;11.255;9878398
Credit Agricole;FR0000045072ACAp190911;ACAp;FR0000045072;19-09-11;11.325;11.13;7991862
Credit Agricole;FR0000045072ACAp190912;ACAp;FR0000045072;19-09-12;11.155;11.155;9013031
Credit Agricole;FR0000045072ACAp190913;ACAp;FR0000045072;19-09-13;11.265;11.485;8984384
Credit Agricole;FR0000045072ACAp190916;ACAp;FR0000045072;19-09-16;11.365;11.36;4325957
Credit Agricole;FR0000045072ACAp190917;ACAp;FR0000045072;19-09-17;11.305;11.07;5764830
Credit Agricole;FR0000045072ACAp190918;ACAp;FR0000045072;19-09-18;11.1;11.035;3965416
Credit Agricole;FR0000045072ACAp190919;ACAp;FR0000045072;19-09-19;11.11;11.25;5086845
Credit Agricole;FR0000045072ACAp190920;ACAp;FR0000045072;19-09-20;11.235;11.28;8448854
Credit Agricole;FR0000045072ACAp190923;ACAp;FR0000045072;19-09-23;11.26;11.13;5338174
Credit Agricole;FR0000045072ACAp190924;ACAp;FR0000045072;19-09-24;11.17;10.97;4394564
Credit Agricole;FR0000045072ACAp190925;ACAp;FR0000045072;19-09-25;10.9;11.015;5200318
Credit Agricole;FR0000045072ACAp190926;ACAp;FR0000045072;19-09-26;11.01;11.07;4549566
Credit Agricole;FR0000045072ACAp190927;ACAp;FR0000045072;19-09-27;11.1;11.115;3848837
Credit Agricole;FR0000045072ACAp190930;ACAp;FR0000045072;19-09-30;11.125;11.14;5196742
Credit Agricole;FR0000045072ACAp191001;ACAp;FR0000045072;19-10-01;11.18;10.985;4358999
Credit Agricole;FR0000045072ACAp191002;ACAp;FR0000045072;19-10-02;10.965;10.62;7370667
Credit Agricole;FR0000045072ACAp191003;ACAp;FR0000045072;19-10-03;10.64;10.525;5614948
Credit Agricole;FR0000045072ACAp191004;ACAp;FR0000045072;19-10-04;10.52;10.575;4471314
Credit Agricole;FR0000045072ACAp191007;ACAp;FR0000045072;19-10-07;10.53;10.65;3591738
Credit Agricole;FR0000045072ACAp191008;ACAp;FR0000045072;19-10-08;10.66;10.485;4680614
Credit Agricole;FR0000045072ACAp191009;ACAp;FR0000045072;19-10-09;10.47;10.49;4127551
Credit Agricole;FR0000045072ACAp191010;ACAp;FR0000045072;19-10-10;10.485;10.735;5986282
Credit Agricole;FR0000045072ACAp191011;ACAp;FR0000045072;19-10-11;10.84;11.22;8678227
Credit Agricole;FR0000045072ACAp191014;ACAp;FR0000045072;19-10-14;11.1;11.245;3564913
Credit Agricole;FR0000045072ACAp191015;ACAp;FR0000045072;19-10-15;11.3;11.415;5670525
Credit Agricole;FR0000045072ACAp191016;ACAp;FR0000045072;19-10-16;11.41;11.64;9094210
Credit Agricole;FR0000045072ACAp191017;ACAp;FR0000045072;19-10-17;11.575;11.545;6867164
Credit Agricole;FR0000045072ACAp191018;ACAp;FR0000045072;19-10-18;11.485;11.545;6310815
Credit Agricole;FR0000045072ACAp191021;ACAp;FR0000045072;19-10-21;11.605;11.79;5382902
Credit Agricole;FR0000045072ACAp191022;ACAp;FR0000045072;19-10-22;11.75;11.82;5289909
Credit Agricole;FR0000045072ACAp191023;ACAp;FR0000045072;19-10-23;11.675;11.82;4191109
Credit Agricole;FR0000045072ACAp191024;ACAp;FR0000045072;19-10-24;11.825;11.815;6255696
Credit Agricole;FR0000045072ACAp191025;ACAp;FR0000045072;19-10-25;11.84;11.98;6850960
Credit Agricole;FR0000045072ACAp191028;ACAp;FR0000045072;19-10-28;11.97;12.005;5740685
Credit Agricole;FR0000045072ACAp191029;ACAp;FR0000045072;19-10-29;12.0;11.95;4142212
Credit Agricole;FR0000045072ACAp191030;ACAp;FR0000045072;19-10-30;11.93;11.695;6722909
Credit Agricole;FR0000045072ACAp191031;ACAp;FR0000045072;19-10-31;11.685;11.685;7751231
Credit Agricole;FR0000045072ACAp191101;ACAp;FR0000045072;19-11-01;11.7;11.77;5059301
Credit Agricole;FR0000045072ACAp191104;ACAp;FR0000045072;19-11-04;11.84;11.99;6080172
Credit Agricole;FR0000045072ACAp191105;ACAp;FR0000045072;19-11-05;12.035;12.065;4177796
Credit Agricole;FR0000045072ACAp191106;ACAp;FR0000045072;19-11-06;12.12;12.16;7402202
Credit Agricole;FR0000045072ACAp191107;ACAp;FR0000045072;19-11-07;12.225;12.57;11650254
Credit Agricole;FR0000045072ACAp191108;ACAp;FR0000045072;19-11-08;12.25;12.28;10277849
Credit Agricole;FR0000045072ACAp191111;ACAp;FR0000045072;19-11-11;12.14;12.415;5836784
Credit Agricole;FR0000045072ACAp191112;ACAp;FR0000045072;19-11-12;12.445;12.73;8358966
Credit Agricole;FR0000045072ACAp191113;ACAp;FR0000045072;19-11-13;12.62;12.485;7240020
Credit Agricole;FR0000045072ACAp191114;ACAp;FR0000045072;19-11-14;12.37;12.545;5266172
Credit Agricole;FR0000045072ACAp191115;ACAp;FR0000045072;19-11-15;12.6;12.6;5636734
Credit Agricole;FR0000045072ACAp191118;ACAp;FR0000045072;19-11-18;12.625;12.56;4250613
Credit Agricole;FR0000045072ACAp191119;ACAp;FR0000045072;19-11-19;12.63;12.56;6072612
Credit Agricole;FR0000045072ACAp191120;ACAp;FR0000045072;19-11-20;12.465;12.59;5015921
Credit Agricole;FR0000045072ACAp191121;ACAp;FR0000045072;19-11-21;12.465;12.57;4977955
Credit Agricole;FR0000045072ACAp191122;ACAp;FR0000045072;19-11-22;12.59;12.655;4157389
Credit Agricole;FR0000045072ACAp191125;ACAp;FR0000045072;19-11-25;12.735;12.64;3496761
Credit Agricole;FR0000045072ACAp191126;ACAp;FR0000045072;19-11-26;12.65;12.595;4607190
Credit Agricole;FR0000045072ACAp191127;ACAp;FR0000045072;19-11-27;12.65;12.655;3825646
Credit Agricole;FR0000045072ACAp191128;ACAp;FR0000045072;19-11-28;12.635;12.485;4187021
Credit Agricole;FR0000045072ACAp191129;ACAp;FR0000045072;19-11-29;12.42;12.415;3601363
Credit Agricole;FR0000045072ACAp191202;ACAp;FR0000045072;19-12-02;12.495;12.34;6203459
Credit Agricole;FR0000045072ACAp191203;ACAp;FR0000045072;19-12-03;12.4;12.125;6276215
Credit Agricole;FR0000045072ACAp191204;ACAp;FR0000045072;19-12-04;12.155;12.36;5380874
Credit Agricole;FR0000045072ACAp191205;ACAp;FR0000045072;19-12-05;12.4;12.4;4279863
Credit Agricole;FR0000045072ACAp191206;ACAp;FR0000045072;19-12-06;12.5;12.575;5717844
Credit Agricole;FR0000045072ACAp191209;ACAp;FR0000045072;19-12-09;12.6;12.61;3819390
Credit Agricole;FR0000045072ACAp191210;ACAp;FR0000045072;19-12-10;12.6;12.62;4588406
Credit Agricole;FR0000045072ACAp191211;ACAp;FR0000045072;19-12-11;12.575;12.665;3710267
Credit Agricole;FR0000045072ACAp191212;ACAp;FR0000045072;19-12-12;12.67;12.925;8787451
Credit Agricole;FR0000045072ACAp191213;ACAp;FR0000045072;19-12-13;13.33;13.055;10555940
Credit Agricole;FR0000045072ACAp191216;ACAp;FR0000045072;19-12-16;13.11;13.15;4488108
Credit Agricole;FR0000045072ACAp191217;ACAp;FR0000045072;19-12-17;13.09;13.125;4115098
Credit Agricole;FR0000045072ACAp191218;ACAp;FR0000045072;19-12-18;12.985;13.16;3883124
Credit Agricole;FR0000045072ACAp191219;ACAp;FR0000045072;19-12-19;13.13;13.15;4924609
Credit Agricole;FR0000045072ACAp191220;ACAp;FR0000045072;19-12-20;13.055;13.065;11023956
Credit Agricole;FR0000045072ACAp191223;ACAp;FR0000045072;19-12-23;13.03;13.01;3346437
Credit Agricole;FR0000045072ACAp191224;ACAp;FR0000045072;19-12-24;12.985;13.015;419849
Credit Agricole;FR0000045072ACAp191227;ACAp;FR0000045072;19-12-27;12.985;13.02;2698403
Credit Agricole;FR0000045072ACAp191230;ACAp;FR0000045072;19-12-30;13.0;12.935;2428753
Credit Agricole;FR0000045072ACAp191231;ACAp;FR0000045072;19-12-31;12.93;12.925;1280478
Credit Agricole;FR0000045072ACAp200102;ACAp;FR0000045072;20-01-02;13.0;13.185;4392676
Credit Agricole;FR0000045072ACAp200103;ACAp;FR0000045072;20-01-03;13.075;13.105;3514705
Credit Agricole;FR0000045072ACAp200106;ACAp;FR0000045072;20-01-06;12.985;12.975;4882596
Credit Agricole;FR0000045072ACAp200107;ACAp;FR0000045072;20-01-07;13.0;12.945;3441603
Credit Agricole;FR0000045072ACAp200108;ACAp;FR0000045072;20-01-08;12.865;13.005;3526669
Credit Agricole;FR0000045072ACAp200109;ACAp;FR0000045072;20-01-09;13.12;13.015;3922393
Credit Agricole;FR0000045072ACAp200110;ACAp;FR0000045072;20-01-10;13.0;12.875;4631967
Credit Agricole;FR0000045072ACAp200113;ACAp;FR0000045072;20-01-13;12.94;12.855;4743729
Credit Agricole;FR0000045072ACAp200114;ACAp;FR0000045072;20-01-14;12.89;12.92;4315032
Credit Agricole;FR0000045072ACAp200115;ACAp;FR0000045072;20-01-15;12.91;12.765;4903776
Credit Agricole;FR0000045072ACAp200116;ACAp;FR0000045072;20-01-16;12.8;12.775;5173766
Credit Agricole;FR0000045072ACAp200117;ACAp;FR0000045072;20-01-17;12.86;12.87;5510589
Credit Agricole;FR0000045072ACAp200120;ACAp;FR0000045072;20-01-20;12.87;12.81;2287570
Credit Agricole;FR0000045072ACAp200121;ACAp;FR0000045072;20-01-21;12.77;12.765;4975664
Credit Agricole;FR0000045072ACAp200122;ACAp;FR0000045072;20-01-22;12.75;12.63;4542460
Credit Agricole;FR0000045072ACAp200123;ACAp;FR0000045072;20-01-23;12.605;12.49;8794265
Credit Agricole;FR0000045072ACAp200124;ACAp;FR0000045072;20-01-24;12.645;12.575;5761391
Credit Agricole;FR0000045072ACAp200127;ACAp;FR0000045072;20-01-27;12.43;12.325;6147589
Credit Agricole;FR0000045072ACAp200128;ACAp;FR0000045072;20-01-28;12.395;12.46;5557853
Credit Agricole;FR0000045072ACAp200129;ACAp;FR0000045072;20-01-29;12.52;12.435;4741326
Credit Agricole;FR0000045072ACAp200130;ACAp;FR0000045072;20-01-30;12.285;12.28;6180766
Credit Agricole;FR0000045072ACAp200131;ACAp;FR0000045072;20-01-31;12.35;12.23;5902444
Credit Agricole;FR0000045072ACAp200203;ACAp;FR0000045072;20-02-03;12.29;12.34;4723880
Credit Agricole;FR0000045072ACAp200204;ACAp;FR0000045072;20-02-04;12.455;12.565;5398239
Credit Agricole;FR0000045072ACAp200205;ACAp;FR0000045072;20-02-05;12.57;13.045;9804514
Credit Agricole;FR0000045072ACAp200206;ACAp;FR0000045072;20-02-06;13.23;13.315;8919733
Credit Agricole;FR0000045072ACAp200207;ACAp;FR0000045072;20-02-07;13.3;13.44;5927044
Credit Agricole;FR0000045072ACAp200210;ACAp;FR0000045072;20-02-10;13.37;13.395;4553964
Credit Agricole;FR0000045072ACAp200211;ACAp;FR0000045072;20-02-11;13.48;13.49;5915315
Credit Agricole;FR0000045072ACAp200212;ACAp;FR0000045072;20-02-12;13.475;13.54;6830764
Credit Agricole;FR0000045072ACAp200213;ACAp;FR0000045072;20-02-13;13.46;13.65;6585573
Credit Agricole;FR0000045072ACAp200214;ACAp;FR0000045072;20-02-14;13.79;13.49;5924581
Credit Agricole;FR0000045072ACAp200217;ACAp;FR0000045072;20-02-17;13.49;13.635;5106890
Credit Agricole;FR0000045072ACAp200218;ACAp;FR0000045072;20-02-18;13.53;13.35;6994452
Credit Agricole;FR0000045072ACAp200219;ACAp;FR0000045072;20-02-19;13.425;13.335;5420742
Credit Agricole;FR0000045072ACAp200220;ACAp;FR0000045072;20-02-20;13.365;13.155;5499646
Credit Agricole;FR0000045072ACAp200221;ACAp;FR0000045072;20-02-21;13.1;13.14;7858511
Credit Agricole;FR0000045072ACAp200224;ACAp;FR0000045072;20-02-24;12.75;12.7;12374632
Credit Agricole;FR0000045072ACAp200225;ACAp;FR0000045072;20-02-25;12.735;12.24;12726461
Credit Agricole;FR0000045072ACAp200226;ACAp;FR0000045072;20-02-26;12.15;12.1;12277539
Credit Agricole;FR0000045072ACAp200227;ACAp;FR0000045072;20-02-27;11.81;11.355;22006108
Credit Agricole;FR0000045072ACAp200228;ACAp;FR0000045072;20-02-28;11.0;10.81;25329145
Credit Agricole;FR0000045072ACAp200302;ACAp;FR0000045072;20-03-02;11.015;10.47;24513453
Credit Agricole;FR0000045072ACAp200303;ACAp;FR0000045072;20-03-03;10.7;10.225;19623272
Credit Agricole;FR0000045072ACAp200304;ACAp;FR0000045072;20-03-04;10.265;10.125;16902982
Credit Agricole;FR0000045072ACAp200305;ACAp;FR0000045072;20-03-05;10.235;9.66;20783311
Credit Agricole;FR0000045072ACAp200306;ACAp;FR0000045072;20-03-06;9.402;9.298;23647960
Credit Agricole;FR0000045072ACAp200309;ACAp;FR0000045072;20-03-09;8.0;7.73;36654636
Credit Agricole;FR0000045072ACAp200310;ACAp;FR0000045072;20-03-10;7.876;7.708;30896832
Credit Agricole;FR0000045072ACAp200311;ACAp;FR0000045072;20-03-11;7.932;7.896;20910971
Credit Agricole;FR0000045072ACAp200312;ACAp;FR0000045072;20-03-12;7.5;6.594;33672612
Credit Agricole;FR0000045072ACAp200313;ACAp;FR0000045072;20-03-13;6.9;6.862;35450660
