;Prim_key;Nom_Action;Code_ABBR;Code_ISIN;Date;Ouverture;Fermeture;Volume
263;FR0000045072ACAp190315;Credit Agricole;ACAp;FR0000045072;19-03-15;10.98;11.042;24118542
264;FR0000045072ACAp190318;Credit Agricole;ACAp;FR0000045072;19-03-18;11.088;11.326;7429402
265;FR0000045072ACAp190319;Credit Agricole;ACAp;FR0000045072;19-03-19;11.31;11.31;5159120
266;FR0000045072ACAp190320;Credit Agricole;ACAp;FR0000045072;19-03-20;11.3;11.112;5506173
267;FR0000045072ACAp190321;Credit Agricole;ACAp;FR0000045072;19-03-21;11.032;10.922;5734720
268;FR0000045072ACAp190322;Credit Agricole;ACAp;FR0000045072;19-03-22;10.988;10.51;10157130
269;FR0000045072ACAp190325;Credit Agricole;ACAp;FR0000045072;19-03-25;10.45;10.47;5315320
270;FR0000045072ACAp190326;Credit Agricole;ACAp;FR0000045072;19-03-26;10.5;10.492;3476768
271;FR0000045072ACAp190327;Credit Agricole;ACAp;FR0000045072;19-03-27;10.58;10.866;10976061
272;FR0000045072ACAp190328;Credit Agricole;ACAp;FR0000045072;19-03-28;10.802;10.66;5392258
273;FR0000045072ACAp190329;Credit Agricole;ACAp;FR0000045072;19-03-29;10.798;10.77;5138721
274;FR0000045072ACAp190401;Credit Agricole;ACAp;FR0000045072;19-04-01;10.965;11.085;5645923
275;FR0000045072ACAp190402;Credit Agricole;ACAp;FR0000045072;19-04-02;11.07;11.165;4493898
276;FR0000045072ACAp190403;Credit Agricole;ACAp;FR0000045072;19-04-03;11.32;11.375;7690044
277;FR0000045072ACAp190404;Credit Agricole;ACAp;FR0000045072;19-04-04;11.385;11.47;4799392
278;FR0000045072ACAp190405;Credit Agricole;ACAp;FR0000045072;19-04-05;11.435;11.34;4749489
279;FR0000045072ACAp190408;Credit Agricole;ACAp;FR0000045072;19-04-08;11.32;11.315;3944378
280;FR0000045072ACAp190409;Credit Agricole;ACAp;FR0000045072;19-04-09;11.27;11.355;5017003
281;FR0000045072ACAp190410;Credit Agricole;ACAp;FR0000045072;19-04-10;11.415;11.38;5337677
282;FR0000045072ACAp190411;Credit Agricole;ACAp;FR0000045072;19-04-11;11.43;11.58;6466527
283;FR0000045072ACAp190412;Credit Agricole;ACAp;FR0000045072;19-04-12;11.595;11.94;8949518
284;FR0000045072ACAp190415;Credit Agricole;ACAp;FR0000045072;19-04-15;11.925;12.2;7622776
285;FR0000045072ACAp190416;Credit Agricole;ACAp;FR0000045072;19-04-16;12.24;12.37;8466814
286;FR0000045072ACAp190417;Credit Agricole;ACAp;FR0000045072;19-04-17;12.335;12.315;6536874
287;FR0000045072ACAp190418;Credit Agricole;ACAp;FR0000045072;19-04-18;12.28;12.47;8299743
288;FR0000045072ACAp190423;Credit Agricole;ACAp;FR0000045072;19-04-23;12.435;12.165;7292297
289;FR0000045072ACAp190424;Credit Agricole;ACAp;FR0000045072;19-04-24;12.145;12.045;5794651
290;FR0000045072ACAp190425;Credit Agricole;ACAp;FR0000045072;19-04-25;12.005;12.015;4185773
291;FR0000045072ACAp190426;Credit Agricole;ACAp;FR0000045072;19-04-26;11.995;12.125;4677671
292;FR0000045072ACAp190429;Credit Agricole;ACAp;FR0000045072;19-04-29;12.2;12.39;6353659
293;FR0000045072ACAp190430;Credit Agricole;ACAp;FR0000045072;19-04-30;12.315;12.23;4961850
294;FR0000045072ACAp190502;Credit Agricole;ACAp;FR0000045072;19-05-02;12.215;12.34;6636696
295;FR0000045072ACAp190503;Credit Agricole;ACAp;FR0000045072;19-05-03;12.43;12.38;4121316
296;FR0000045072ACAp190506;Credit Agricole;ACAp;FR0000045072;19-05-06;12.11;12.255;5947767
297;FR0000045072ACAp190507;Credit Agricole;ACAp;FR0000045072;19-05-07;12.275;12.085;7035944
298;FR0000045072ACAp190508;Credit Agricole;ACAp;FR0000045072;19-05-08;12.045;12.115;4274539
299;FR0000045072ACAp190509;Credit Agricole;ACAp;FR0000045072;19-05-09;11.955;11.565;9118727
300;FR0000045072ACAp190510;Credit Agricole;ACAp;FR0000045072;19-05-10;11.705;11.555;5523045
301;FR0000045072ACAp190513;Credit Agricole;ACAp;FR0000045072;19-05-13;11.555;11.26;6931686
302;FR0000045072ACAp190514;Credit Agricole;ACAp;FR0000045072;19-05-14;11.425;11.365;5593348
303;FR0000045072ACAp190515;Credit Agricole;ACAp;FR0000045072;19-05-15;11.04;11.07;13883917
304;FR0000045072ACAp190516;Credit Agricole;ACAp;FR0000045072;19-05-16;11.135;11.32;7675073
305;FR0000045072ACAp190517;Credit Agricole;ACAp;FR0000045072;19-05-17;11.27;11.2;7275766
306;FR0000045072ACAp190520;Credit Agricole;ACAp;FR0000045072;19-05-20;11.17;11.07;6711361
307;FR0000045072ACAp190521;Credit Agricole;ACAp;FR0000045072;19-05-21;11.145;11.205;6163927
308;FR0000045072ACAp190522;Credit Agricole;ACAp;FR0000045072;19-05-22;11.205;10.98;6676474
309;FR0000045072ACAp190523;Credit Agricole;ACAp;FR0000045072;19-05-23;10.85;10.675;7529911
310;FR0000045072ACAp190524;Credit Agricole;ACAp;FR0000045072;19-05-24;10.11;10.185;9990970
311;FR0000045072ACAp190527;Credit Agricole;ACAp;FR0000045072;19-05-27;10.325;10.35;4949216
312;FR0000045072ACAp190528;Credit Agricole;ACAp;FR0000045072;19-05-28;10.39;10.31;6549362
313;FR0000045072ACAp190529;Credit Agricole;ACAp;FR0000045072;19-05-29;10.14;10.22;6623880
314;FR0000045072ACAp190530;Credit Agricole;ACAp;FR0000045072;19-05-30;10.34;10.32;4015918
315;FR0000045072ACAp190531;Credit Agricole;ACAp;FR0000045072;19-05-31;10.125;10.23;5422811
316;FR0000045072ACAp190603;Credit Agricole;ACAp;FR0000045072;19-06-03;10.15;10.17;4390591
317;FR0000045072ACAp190604;Credit Agricole;ACAp;FR0000045072;19-06-04;10.105;10.52;7976145
318;FR0000045072ACAp190605;Credit Agricole;ACAp;FR0000045072;19-06-05;10.535;10.415;5014067
319;FR0000045072ACAp190606;Credit Agricole;ACAp;FR0000045072;19-06-06;10.33;10.24;8183991
320;FR0000045072ACAp190607;Credit Agricole;ACAp;FR0000045072;19-06-07;10.29;10.29;5115303
321;FR0000045072ACAp190610;Credit Agricole;ACAp;FR0000045072;19-06-10;10.375;10.495;3554798
322;FR0000045072ACAp190611;Credit Agricole;ACAp;FR0000045072;19-06-11;10.5;10.5;4330784
323;FR0000045072ACAp190612;Credit Agricole;ACAp;FR0000045072;19-06-12;10.425;10.375;3717760
324;FR0000045072ACAp190613;Credit Agricole;ACAp;FR0000045072;19-06-13;10.35;10.385;3601180
325;FR0000045072ACAp190614;Credit Agricole;ACAp;FR0000045072;19-06-14;10.325;10.295;3148228
326;FR0000045072ACAp190617;Credit Agricole;ACAp;FR0000045072;19-06-17;10.3;10.37;3525733
327;FR0000045072ACAp190618;Credit Agricole;ACAp;FR0000045072;19-06-18;10.35;10.51;5996749
328;FR0000045072ACAp190619;Credit Agricole;ACAp;FR0000045072;19-06-19;10.51;10.75;6404118
329;FR0000045072ACAp190620;Credit Agricole;ACAp;FR0000045072;19-06-20;10.75;10.435;7946341
330;FR0000045072ACAp190621;Credit Agricole;ACAp;FR0000045072;19-06-21;10.505;10.37;11164460
331;FR0000045072ACAp190624;Credit Agricole;ACAp;FR0000045072;19-06-24;10.355;10.335;6730625
332;FR0000045072ACAp190625;Credit Agricole;ACAp;FR0000045072;19-06-25;10.24;10.22;5389166
333;FR0000045072ACAp190626;Credit Agricole;ACAp;FR0000045072;19-06-26;10.21;10.37;4313892
334;FR0000045072ACAp190627;Credit Agricole;ACAp;FR0000045072;19-06-27;10.45;10.49;4682234
335;FR0000045072ACAp190628;Credit Agricole;ACAp;FR0000045072;19-06-28;10.53;10.545;4317528
336;FR0000045072ACAp190701;Credit Agricole;ACAp;FR0000045072;19-07-01;10.745;10.785;6920990
337;FR0000045072ACAp190702;Credit Agricole;ACAp;FR0000045072;19-07-02;10.855;10.75;4519284
338;FR0000045072ACAp190703;Credit Agricole;ACAp;FR0000045072;19-07-03;10.725;10.925;4568041
339;FR0000045072ACAp190704;Credit Agricole;ACAp;FR0000045072;19-07-04;10.91;11.12;5538675
340;FR0000045072ACAp190705;Credit Agricole;ACAp;FR0000045072;19-07-05;11.14;11.13;4703944
341;FR0000045072ACAp190708;Credit Agricole;ACAp;FR0000045072;19-07-08;11.105;10.975;3729278
342;FR0000045072ACAp190709;Credit Agricole;ACAp;FR0000045072;19-07-09;10.935;10.935;3572865
343;FR0000045072ACAp190710;Credit Agricole;ACAp;FR0000045072;19-07-10;10.975;10.97;3909292
344;FR0000045072ACAp190711;Credit Agricole;ACAp;FR0000045072;19-07-11;10.98;10.97;3231397
345;FR0000045072ACAp190712;Credit Agricole;ACAp;FR0000045072;19-07-12;11.025;10.995;3647619
346;FR0000045072ACAp190715;Credit Agricole;ACAp;FR0000045072;19-07-15;11.02;11.01;3427094
347;FR0000045072ACAp190716;Credit Agricole;ACAp;FR0000045072;19-07-16;10.98;11.12;3222586
348;FR0000045072ACAp190717;Credit Agricole;ACAp;FR0000045072;19-07-17;11.08;10.965;3103072
349;FR0000045072ACAp190718;Credit Agricole;ACAp;FR0000045072;19-07-18;10.85;10.79;6925481
350;FR0000045072ACAp190719;Credit Agricole;ACAp;FR0000045072;19-07-19;10.85;10.79;4752958
351;FR0000045072ACAp190722;Credit Agricole;ACAp;FR0000045072;19-07-22;10.77;10.81;3287559
352;FR0000045072ACAp190723;Credit Agricole;ACAp;FR0000045072;19-07-23;10.87;11.02;4366992
353;FR0000045072ACAp190724;Credit Agricole;ACAp;FR0000045072;19-07-24;11.045;11.04;3269098
354;FR0000045072ACAp190725;Credit Agricole;ACAp;FR0000045072;19-07-25;11.1;11.05;7333323
355;FR0000045072ACAp190726;Credit Agricole;ACAp;FR0000045072;19-07-26;11.03;11.0;3456864
356;FR0000045072ACAp190729;Credit Agricole;ACAp;FR0000045072;19-07-29;10.985;10.955;2722033
357;FR0000045072ACAp190730;Credit Agricole;ACAp;FR0000045072;19-07-30;10.98;10.645;5876579
358;FR0000045072ACAp190731;Credit Agricole;ACAp;FR0000045072;19-07-31;10.71;10.78;4907154
359;FR0000045072ACAp190801;Credit Agricole;ACAp;FR0000045072;19-08-01;10.9;10.87;5846812
360;FR0000045072ACAp190802;Credit Agricole;ACAp;FR0000045072;19-08-02;10.545;10.34;11619693
361;FR0000045072ACAp190805;Credit Agricole;ACAp;FR0000045072;19-08-05;10.175;10.26;6675471
362;FR0000045072ACAp190806;Credit Agricole;ACAp;FR0000045072;19-08-06;10.24;10.215;4798303
363;FR0000045072ACAp190807;Credit Agricole;ACAp;FR0000045072;19-08-07;10.25;10.11;8051333
364;FR0000045072ACAp190808;Credit Agricole;ACAp;FR0000045072;19-08-08;10.2;10.33;6300795
365;FR0000045072ACAp190809;Credit Agricole;ACAp;FR0000045072;19-08-09;10.2;10.175;5606336
366;FR0000045072ACAp190812;Credit Agricole;ACAp;FR0000045072;19-08-12;10.25;9.99;5695025
367;FR0000045072ACAp190813;Credit Agricole;ACAp;FR0000045072;19-08-13;9.95;10.13;8885996
368;FR0000045072ACAp190814;Credit Agricole;ACAp;FR0000045072;19-08-14;10.105;9.932;7889426
369;FR0000045072ACAp190815;Credit Agricole;ACAp;FR0000045072;19-08-15;9.958;9.91;5666116
370;FR0000045072ACAp190816;Credit Agricole;ACAp;FR0000045072;19-08-16;9.946;10.23;13631138
371;FR0000045072ACAp190819;Credit Agricole;ACAp;FR0000045072;19-08-19;10.3;10.28;6600281
372;FR0000045072ACAp190820;Credit Agricole;ACAp;FR0000045072;19-08-20;10.21;10.13;5148111
373;FR0000045072ACAp190821;Credit Agricole;ACAp;FR0000045072;19-08-21;10.17;10.17;3709046
374;FR0000045072ACAp190822;Credit Agricole;ACAp;FR0000045072;19-08-22;10.115;10.255;4429060
375;FR0000045072ACAp190823;Credit Agricole;ACAp;FR0000045072;19-08-23;10.34;10.085;5139085
376;FR0000045072ACAp190826;Credit Agricole;ACAp;FR0000045072;19-08-26;10.035;10.14;2782969
377;FR0000045072ACAp190827;Credit Agricole;ACAp;FR0000045072;19-08-27;10.14;10.08;3669328
378;FR0000045072ACAp190828;Credit Agricole;ACAp;FR0000045072;19-08-28;10.085;10.1;2904728
379;FR0000045072ACAp190829;Credit Agricole;ACAp;FR0000045072;19-08-29;10.115;10.27;3970634
380;FR0000045072ACAp190830;Credit Agricole;ACAp;FR0000045072;19-08-30;10.3;10.39;4852556
381;FR0000045072ACAp190902;Credit Agricole;ACAp;FR0000045072;19-09-02;10.37;10.355;2690406
382;FR0000045072ACAp190903;Credit Agricole;ACAp;FR0000045072;19-09-03;10.32;10.295;3401458
383;FR0000045072ACAp190904;Credit Agricole;ACAp;FR0000045072;19-09-04;10.44;10.38;2708259
384;FR0000045072ACAp190905;Credit Agricole;ACAp;FR0000045072;19-09-05;10.49;10.67;5734151
385;FR0000045072ACAp190906;Credit Agricole;ACAp;FR0000045072;19-09-06;10.7;10.715;4372721
386;FR0000045072ACAp190909;Credit Agricole;ACAp;FR0000045072;19-09-09;10.785;11.01;6103460
387;FR0000045072ACAp190910;Credit Agricole;ACAp;FR0000045072;19-09-10;11.0;11.255;9878398
388;FR0000045072ACAp190911;Credit Agricole;ACAp;FR0000045072;19-09-11;11.325;11.13;7991862
389;FR0000045072ACAp190912;Credit Agricole;ACAp;FR0000045072;19-09-12;11.155;11.155;9013031
390;FR0000045072ACAp190913;Credit Agricole;ACAp;FR0000045072;19-09-13;11.265;11.485;8984384
391;FR0000045072ACAp190916;Credit Agricole;ACAp;FR0000045072;19-09-16;11.365;11.36;4325957
392;FR0000045072ACAp190917;Credit Agricole;ACAp;FR0000045072;19-09-17;11.305;11.07;5764830
393;FR0000045072ACAp190918;Credit Agricole;ACAp;FR0000045072;19-09-18;11.1;11.035;3965416
394;FR0000045072ACAp190919;Credit Agricole;ACAp;FR0000045072;19-09-19;11.11;11.25;5086845
395;FR0000045072ACAp190920;Credit Agricole;ACAp;FR0000045072;19-09-20;11.235;11.28;8448854
396;FR0000045072ACAp190923;Credit Agricole;ACAp;FR0000045072;19-09-23;11.26;11.13;5338174
397;FR0000045072ACAp190924;Credit Agricole;ACAp;FR0000045072;19-09-24;11.17;10.97;4394564
398;FR0000045072ACAp190925;Credit Agricole;ACAp;FR0000045072;19-09-25;10.9;11.015;5200318
399;FR0000045072ACAp190926;Credit Agricole;ACAp;FR0000045072;19-09-26;11.01;11.07;4549566
400;FR0000045072ACAp190927;Credit Agricole;ACAp;FR0000045072;19-09-27;11.1;11.115;3848837
401;FR0000045072ACAp190930;Credit Agricole;ACAp;FR0000045072;19-09-30;11.125;11.14;5196742
402;FR0000045072ACAp191001;Credit Agricole;ACAp;FR0000045072;19-10-01;11.18;10.985;4358999
403;FR0000045072ACAp191002;Credit Agricole;ACAp;FR0000045072;19-10-02;10.965;10.62;7370667
404;FR0000045072ACAp191003;Credit Agricole;ACAp;FR0000045072;19-10-03;10.64;10.525;5614948
405;FR0000045072ACAp191004;Credit Agricole;ACAp;FR0000045072;19-10-04;10.52;10.575;4471314
406;FR0000045072ACAp191007;Credit Agricole;ACAp;FR0000045072;19-10-07;10.53;10.65;3591738
407;FR0000045072ACAp191008;Credit Agricole;ACAp;FR0000045072;19-10-08;10.66;10.485;4680614
408;FR0000045072ACAp191009;Credit Agricole;ACAp;FR0000045072;19-10-09;10.47;10.49;4127551
409;FR0000045072ACAp191010;Credit Agricole;ACAp;FR0000045072;19-10-10;10.485;10.735;5986282
410;FR0000045072ACAp191011;Credit Agricole;ACAp;FR0000045072;19-10-11;10.84;11.22;8678227
411;FR0000045072ACAp191014;Credit Agricole;ACAp;FR0000045072;19-10-14;11.1;11.245;3564913
412;FR0000045072ACAp191015;Credit Agricole;ACAp;FR0000045072;19-10-15;11.3;11.415;5670525
413;FR0000045072ACAp191016;Credit Agricole;ACAp;FR0000045072;19-10-16;11.41;11.64;9094210
414;FR0000045072ACAp191017;Credit Agricole;ACAp;FR0000045072;19-10-17;11.575;11.545;6867164
415;FR0000045072ACAp191018;Credit Agricole;ACAp;FR0000045072;19-10-18;11.485;11.545;6310815
416;FR0000045072ACAp191021;Credit Agricole;ACAp;FR0000045072;19-10-21;11.605;11.79;5382902
417;FR0000045072ACAp191022;Credit Agricole;ACAp;FR0000045072;19-10-22;11.75;11.82;5289909
418;FR0000045072ACAp191023;Credit Agricole;ACAp;FR0000045072;19-10-23;11.675;11.82;4191109
419;FR0000045072ACAp191024;Credit Agricole;ACAp;FR0000045072;19-10-24;11.825;11.815;6255696
420;FR0000045072ACAp191025;Credit Agricole;ACAp;FR0000045072;19-10-25;11.84;11.98;6850960
421;FR0000045072ACAp191028;Credit Agricole;ACAp;FR0000045072;19-10-28;11.97;12.005;5740685
422;FR0000045072ACAp191029;Credit Agricole;ACAp;FR0000045072;19-10-29;12.0;11.95;4142212
423;FR0000045072ACAp191030;Credit Agricole;ACAp;FR0000045072;19-10-30;11.93;11.695;6722909
424;FR0000045072ACAp191031;Credit Agricole;ACAp;FR0000045072;19-10-31;11.685;11.685;7751231
425;FR0000045072ACAp191101;Credit Agricole;ACAp;FR0000045072;19-11-01;11.7;11.77;5059301
426;FR0000045072ACAp191104;Credit Agricole;ACAp;FR0000045072;19-11-04;11.84;11.99;6080172
427;FR0000045072ACAp191105;Credit Agricole;ACAp;FR0000045072;19-11-05;12.035;12.065;4177796
428;FR0000045072ACAp191106;Credit Agricole;ACAp;FR0000045072;19-11-06;12.12;12.16;7402202
429;FR0000045072ACAp191107;Credit Agricole;ACAp;FR0000045072;19-11-07;12.225;12.57;11650254
430;FR0000045072ACAp191108;Credit Agricole;ACAp;FR0000045072;19-11-08;12.25;12.28;10277849
431;FR0000045072ACAp191111;Credit Agricole;ACAp;FR0000045072;19-11-11;12.14;12.415;5836784
432;FR0000045072ACAp191112;Credit Agricole;ACAp;FR0000045072;19-11-12;12.445;12.73;8358966
433;FR0000045072ACAp191113;Credit Agricole;ACAp;FR0000045072;19-11-13;12.62;12.485;7240020
434;FR0000045072ACAp191114;Credit Agricole;ACAp;FR0000045072;19-11-14;12.37;12.545;5266172
435;FR0000045072ACAp191115;Credit Agricole;ACAp;FR0000045072;19-11-15;12.6;12.6;5636734
436;FR0000045072ACAp191118;Credit Agricole;ACAp;FR0000045072;19-11-18;12.625;12.56;4250613
437;FR0000045072ACAp191119;Credit Agricole;ACAp;FR0000045072;19-11-19;12.63;12.56;6072612
438;FR0000045072ACAp191120;Credit Agricole;ACAp;FR0000045072;19-11-20;12.465;12.59;5015921
439;FR0000045072ACAp191121;Credit Agricole;ACAp;FR0000045072;19-11-21;12.465;12.57;4977955
440;FR0000045072ACAp191122;Credit Agricole;ACAp;FR0000045072;19-11-22;12.59;12.655;4157389
441;FR0000045072ACAp191125;Credit Agricole;ACAp;FR0000045072;19-11-25;12.735;12.64;3496761
442;FR0000045072ACAp191126;Credit Agricole;ACAp;FR0000045072;19-11-26;12.65;12.595;4607190
443;FR0000045072ACAp191127;Credit Agricole;ACAp;FR0000045072;19-11-27;12.65;12.655;3825646
444;FR0000045072ACAp191128;Credit Agricole;ACAp;FR0000045072;19-11-28;12.635;12.485;4187021
445;FR0000045072ACAp191129;Credit Agricole;ACAp;FR0000045072;19-11-29;12.42;12.415;3601363
446;FR0000045072ACAp191202;Credit Agricole;ACAp;FR0000045072;19-12-02;12.495;12.34;6203459
447;FR0000045072ACAp191203;Credit Agricole;ACAp;FR0000045072;19-12-03;12.4;12.125;6276215
448;FR0000045072ACAp191204;Credit Agricole;ACAp;FR0000045072;19-12-04;12.155;12.36;5380874
449;FR0000045072ACAp191205;Credit Agricole;ACAp;FR0000045072;19-12-05;12.4;12.4;4279863
450;FR0000045072ACAp191206;Credit Agricole;ACAp;FR0000045072;19-12-06;12.5;12.575;5717844
451;FR0000045072ACAp191209;Credit Agricole;ACAp;FR0000045072;19-12-09;12.6;12.61;3819390
452;FR0000045072ACAp191210;Credit Agricole;ACAp;FR0000045072;19-12-10;12.6;12.62;4588406
453;FR0000045072ACAp191211;Credit Agricole;ACAp;FR0000045072;19-12-11;12.575;12.665;3710267
454;FR0000045072ACAp191212;Credit Agricole;ACAp;FR0000045072;19-12-12;12.67;12.925;8787451
455;FR0000045072ACAp191213;Credit Agricole;ACAp;FR0000045072;19-12-13;13.33;13.055;10555940
456;FR0000045072ACAp191216;Credit Agricole;ACAp;FR0000045072;19-12-16;13.11;13.15;4488108
457;FR0000045072ACAp191217;Credit Agricole;ACAp;FR0000045072;19-12-17;13.09;13.125;4115098
458;FR0000045072ACAp191218;Credit Agricole;ACAp;FR0000045072;19-12-18;12.985;13.16;3883124
459;FR0000045072ACAp191219;Credit Agricole;ACAp;FR0000045072;19-12-19;13.13;13.15;4924609
460;FR0000045072ACAp191220;Credit Agricole;ACAp;FR0000045072;19-12-20;13.055;13.065;11023956
461;FR0000045072ACAp191223;Credit Agricole;ACAp;FR0000045072;19-12-23;13.03;13.01;3346437
462;FR0000045072ACAp191224;Credit Agricole;ACAp;FR0000045072;19-12-24;12.985;13.015;419849
463;FR0000045072ACAp191227;Credit Agricole;ACAp;FR0000045072;19-12-27;12.985;13.02;2698403
464;FR0000045072ACAp191230;Credit Agricole;ACAp;FR0000045072;19-12-30;13.0;12.935;2428753
465;FR0000045072ACAp191231;Credit Agricole;ACAp;FR0000045072;19-12-31;12.93;12.925;1280478
466;FR0000045072ACAp200102;Credit Agricole;ACAp;FR0000045072;20-01-02;13.0;13.185;4392676
467;FR0000045072ACAp200103;Credit Agricole;ACAp;FR0000045072;20-01-03;13.075;13.105;3514705
468;FR0000045072ACAp200106;Credit Agricole;ACAp;FR0000045072;20-01-06;12.985;12.975;4882596
469;FR0000045072ACAp200107;Credit Agricole;ACAp;FR0000045072;20-01-07;13.0;12.945;3441603
470;FR0000045072ACAp200108;Credit Agricole;ACAp;FR0000045072;20-01-08;12.865;13.005;3526669
471;FR0000045072ACAp200109;Credit Agricole;ACAp;FR0000045072;20-01-09;13.12;13.015;3922393
472;FR0000045072ACAp200110;Credit Agricole;ACAp;FR0000045072;20-01-10;13.0;12.875;4631967
473;FR0000045072ACAp200113;Credit Agricole;ACAp;FR0000045072;20-01-13;12.94;12.855;4743729
474;FR0000045072ACAp200114;Credit Agricole;ACAp;FR0000045072;20-01-14;12.89;12.92;4315032
475;FR0000045072ACAp200115;Credit Agricole;ACAp;FR0000045072;20-01-15;12.91;12.765;4903776
476;FR0000045072ACAp200116;Credit Agricole;ACAp;FR0000045072;20-01-16;12.8;12.775;5173766
477;FR0000045072ACAp200117;Credit Agricole;ACAp;FR0000045072;20-01-17;12.86;12.87;5510589
478;FR0000045072ACAp200120;Credit Agricole;ACAp;FR0000045072;20-01-20;12.87;12.81;2287570
479;FR0000045072ACAp200121;Credit Agricole;ACAp;FR0000045072;20-01-21;12.77;12.765;4975664
480;FR0000045072ACAp200122;Credit Agricole;ACAp;FR0000045072;20-01-22;12.75;12.63;4542460
481;FR0000045072ACAp200123;Credit Agricole;ACAp;FR0000045072;20-01-23;12.605;12.49;8794265
482;FR0000045072ACAp200124;Credit Agricole;ACAp;FR0000045072;20-01-24;12.645;12.575;5761391
483;FR0000045072ACAp200127;Credit Agricole;ACAp;FR0000045072;20-01-27;12.43;12.325;6147589
484;FR0000045072ACAp200128;Credit Agricole;ACAp;FR0000045072;20-01-28;12.395;12.46;5557853
485;FR0000045072ACAp200129;Credit Agricole;ACAp;FR0000045072;20-01-29;12.52;12.435;4741326
486;FR0000045072ACAp200130;Credit Agricole;ACAp;FR0000045072;20-01-30;12.285;12.28;6180766
487;FR0000045072ACAp200131;Credit Agricole;ACAp;FR0000045072;20-01-31;12.35;12.23;5902444
488;FR0000045072ACAp200203;Credit Agricole;ACAp;FR0000045072;20-02-03;12.29;12.34;4723880
489;FR0000045072ACAp200204;Credit Agricole;ACAp;FR0000045072;20-02-04;12.455;12.565;5398239
490;FR0000045072ACAp200205;Credit Agricole;ACAp;FR0000045072;20-02-05;12.57;13.045;9804514
491;FR0000045072ACAp200206;Credit Agricole;ACAp;FR0000045072;20-02-06;13.23;13.315;8919733
492;FR0000045072ACAp200207;Credit Agricole;ACAp;FR0000045072;20-02-07;13.3;13.44;5927044
493;FR0000045072ACAp200210;Credit Agricole;ACAp;FR0000045072;20-02-10;13.37;13.395;4553964
494;FR0000045072ACAp200211;Credit Agricole;ACAp;FR0000045072;20-02-11;13.48;13.49;5915315
495;FR0000045072ACAp200212;Credit Agricole;ACAp;FR0000045072;20-02-12;13.475;13.54;6830764
496;FR0000045072ACAp200213;Credit Agricole;ACAp;FR0000045072;20-02-13;13.46;13.65;6585573
